order_id,InvoiceNo,InvoiceDate,customer_id
13868,C564942,2011-08-31 13:19:00,922
13869,564943,2011-08-31 13:23:00,475
13870,C564944,2011-08-31 13:24:00,456
13871,C564945,2011-08-31 13:26:00,1919
13872,C564946,2011-08-31 13:27:00,852
13873,C564947,2011-08-31 13:29:00,3302
13874,C564948,2011-08-31 13:29:00,1207
13875,564950,2011-08-31 13:31:00,395
13876,C564949,2011-08-31 13:31:00,475
13877,C564952,2011-08-31 13:36:00,1414
13878,564953,2011-08-31 13:37:00,2441
13879,C564955,2011-08-31 13:39:00,3289
13880,C564956,2011-08-31 13:41:00,1058
13881,564957,2011-08-31 13:55:00,128
13882,564958,2011-08-31 13:56:00,259
13883,564959,2011-08-31 14:22:00,2928
13884,C564960,2011-08-31 14:24:00,725
13885,564961,2011-08-31 14:28:00,725
13886,564962,2011-08-31 14:35:00,3365
13887,564963,2011-08-31 14:52:00,2501
13888,C564964,2011-08-31 15:00:00,886
13889,564965,2011-08-31 15:07:00,325
13890,564966,2011-08-31 15:08:00,325
13891,564967,2011-08-31 15:13:00,177
13892,C564971,2011-08-31 15:29:00,2836
13893,564972,2011-08-31 15:30:00,550
13894,564975,2011-08-31 15:35:00,595
13895,564976,2011-08-31 15:49:00,886
13896,564995,2011-08-31 16:09:00,2121
13897,C564996,2011-08-31 16:10:00,325
13898,C564997,2011-08-31 16:13:00,2408
13899,C564998,2011-08-31 16:14:00,159
13900,C565001,2011-08-31 16:23:00,430
13901,565014,2011-08-31 16:28:00,2195
13902,C565016,2011-08-31 16:28:00,1857
13903,C565023,2011-08-31 16:30:00,1937
13904,C565025,2011-08-31 16:32:00,458
13905,C565026,2011-08-31 16:34:00,38
13906,C565044,2011-08-31 17:02:00,879
13907,C565050,2011-08-31 17:10:00,3268
13908,565056,2011-08-31 17:12:00,3366
13909,565067,2011-08-31 17:16:00,574
13910,C565075,2011-08-31 17:25:00,21
13911,C565077,2011-08-31 17:31:00,3348
13912,C565078,2011-08-31 17:45:00,315
13913,565080,2011-09-01 08:25:00,1738
13914,565082,2011-09-01 09:15:00,129
13915,565083,2011-09-01 09:19:00,1740
13916,565084,2011-09-01 09:39:00,928
13917,C565085,2011-09-01 09:40:00,351
13918,565086,2011-09-01 09:57:00,1989
13919,565087,2011-09-01 10:03:00,3367
13920,565088,2011-09-01 10:11:00,770
13921,C565089,2011-09-01 10:27:00,1317
13922,565090,2011-09-01 10:28:00,52
13923,565091,2011-09-01 10:28:00,537
13924,565092,2011-09-01 10:36:00,103
13925,565093,2011-09-01 10:38:00,21
13926,565114,2011-09-01 11:15:00,2154
13927,565115,2011-09-01 11:22:00,2795
13928,565116,2011-09-01 11:30:00,259
13929,565117,2011-09-01 11:33:00,259
13930,565118,2011-09-01 11:33:00,343
13931,565119,2011-09-01 11:38:00,369
13932,565120,2011-09-01 11:41:00,1880
13933,565121,2011-09-01 11:43:00,1322
13934,565122,2011-09-01 11:48:00,266
13935,565123,2011-09-01 11:56:00,233
13936,565124,2011-09-01 12:09:00,3368
13937,565125,2011-09-01 12:16:00,502
13938,565126,2011-09-01 12:17:00,3264
13939,565127,2011-09-01 12:28:00,3369
13940,565128,2011-09-01 12:34:00,1074
13941,565129,2011-09-01 12:41:00,985
13942,565133,2011-09-01 12:46:00,783
13943,565139,2011-09-01 12:50:00,315
13944,C565140,2011-09-01 12:56:00,70
13945,565141,2011-09-01 13:40:00,70
13946,565142,2011-09-01 13:46:00,2985
13947,565143,2011-09-01 13:47:00,2985
13948,565144,2011-09-01 13:50:00,69
13949,565145,2011-09-01 13:50:00,981
13950,565146,2011-09-01 13:51:00,981
13951,565147,2011-09-01 13:53:00,1740
13952,565149,2011-09-01 14:13:00,832
13953,565150,2011-09-01 14:26:00,753
13954,565151,2011-09-01 14:29:00,663
13955,565152,2011-09-01 14:42:00,708
13956,565153,2011-09-01 14:47:00,2537
13957,565154,2011-09-01 14:57:00,3288
13958,565155,2011-09-01 14:58:00,1998
13959,565156,2011-09-01 15:04:00,3370
13960,565157,2011-09-01 15:08:00,270
13961,565158,2011-09-01 15:21:00,3025
13962,565181,2011-09-01 15:52:00,140
13963,565186,2011-09-01 15:56:00,654
13964,565192,2011-09-01 15:59:00,654
13965,565197,2011-09-01 16:16:00,2416
13966,565198,2011-09-01 16:18:00,2335
13967,565199,2011-09-01 16:30:00,1046
13968,565200,2011-09-01 16:30:00,617
13969,565201,2011-09-01 16:41:00,409
13970,565202,2011-09-01 16:44:00,2369
13971,565204,2011-09-01 16:45:00,3138
13972,565205,2011-09-01 16:45:00,859
13973,565206,2011-09-01 16:46:00,175
13974,565207,2011-09-01 16:46:00,3120
13975,565208,2011-09-01 16:50:00,1612
13976,565209,2011-09-01 16:59:00,1313
13977,565210,2011-09-01 17:09:00,2994
13978,565211,2011-09-01 17:14:00,334
13979,565212,2011-09-01 17:14:00,3207
13980,565213,2011-09-01 17:19:00,68
13981,565214,2011-09-01 17:20:00,68
13982,C565215,2011-09-01 17:22:00,3103
13983,565216,2011-09-01 17:38:00,175
13984,565217,2011-09-01 17:40:00,3371
13985,565218,2011-09-01 17:45:00,3372
13986,565219,2011-09-01 18:07:00,3373
13987,565220,2011-09-01 18:20:00,2783
13988,565221,2011-09-01 18:49:00,477
13989,565222,2011-09-01 18:54:00,968
13990,565223,2011-09-01 19:08:00,2071
13991,565224,2011-09-01 19:11:00,618
13992,565225,2011-09-01 19:34:00,1912
13993,565226,2011-09-02 08:50:00,1422
13994,C565227,2011-09-02 09:06:00,339
13995,565228,2011-09-02 09:09:00,1430
13996,C565229,2011-09-02 09:12:00,403
13997,565230,2011-09-02 09:24:00,830
13998,565235,2011-09-02 09:43:00,116
13999,565236,2011-09-02 09:45:00,1659
14000,C565237,2011-09-02 09:47:00,504
14001,565238,2011-09-02 09:48:00,866
14002,565239,2011-09-02 09:51:00,2440
14003,565240,2011-09-02 10:05:00,233
14004,565241,2011-09-02 10:06:00,233
14005,565242,2011-09-02 10:13:00,3374
14006,565243,2011-09-02 10:20:00,1033
14007,565244,2011-09-02 10:21:00,1033
14008,565245,2011-09-02 10:24:00,1774
14009,565246,2011-09-02 10:27:00,2106
14010,565247,2011-09-02 10:31:00,1326
14011,565248,2011-09-02 10:34:00,346
14012,565249,2011-09-02 10:38:00,3375
14013,565250,2011-09-02 10:42:00,2819
14014,565251,2011-09-02 10:49:00,49
14015,565261,2011-09-02 10:53:00,351
14016,C565284,2011-09-02 11:31:00,114
14017,565285,2011-09-02 11:34:00,232
14018,565287,2011-09-02 11:42:00,957
14019,565289,2011-09-02 11:43:00,68
14020,C565290,2011-09-02 11:46:00,2172
14021,565291,2011-09-02 11:53:00,451
14022,565292,2011-09-02 11:54:00,3224
14023,565293,2011-09-02 11:59:00,558
14024,C565294,2011-09-02 12:00:00,925
14025,565295,2011-09-02 12:01:00,3376
14026,C565305,2011-09-02 12:18:00,9
14027,565309,2011-09-02 12:25:00,9
14028,565311,2011-09-02 12:33:00,42
14029,565312,2011-09-02 12:37:00,10
14030,C565313,2011-09-02 12:41:00,10
14031,565315,2011-09-02 12:51:00,3151
14032,565316,2011-09-02 12:52:00,460
14033,565317,2011-09-02 13:00:00,76
14034,565318,2011-09-02 13:01:00,76
14035,565320,2011-09-02 13:10:00,1379
14036,565321,2011-09-02 13:14:00,1099
14037,565322,2011-09-02 13:15:00,1099
14038,C565323,2011-09-02 13:16:00,94
14039,565324,2011-09-02 13:18:00,2297
14040,565325,2011-09-02 13:22:00,433
14041,565326,2011-09-02 13:41:00,3292
14042,565327,2011-09-02 13:48:00,3377
14043,565328,2011-09-02 13:50:00,1675
14044,565329,2011-09-02 13:54:00,94
14045,565330,2011-09-02 13:55:00,3067
14046,565331,2011-09-02 13:59:00,3378
14047,565332,2011-09-02 14:09:00,2111
14048,565333,2011-09-02 14:23:00,3379
14049,565338,2011-09-02 14:39:00,2515
14050,565350,2011-09-02 14:42:00,2859
14051,565366,2011-09-02 14:56:00,404
14052,565367,2011-09-02 14:56:00,404
14053,565372,2011-09-02 15:05:00,919
14054,565377,2011-09-02 15:12:00,1516
14055,C565379,2011-09-02 15:17:00,755
14056,565380,2011-09-02 15:20:00,2665
14057,565381,2011-09-02 15:23:00,3380
14058,565383,2011-09-02 15:45:00,3358
14059,565384,2011-09-02 15:45:00,3099
14060,C565382,2011-09-02 15:45:00,3358
14061,565386,2011-09-02 15:48:00,2996
14062,565387,2011-09-02 15:50:00,877
14063,565388,2011-09-02 15:56:00,755
14064,C565390,2011-09-02 16:23:00,21
14065,565397,2011-09-02 16:43:00,3381
14066,565398,2011-09-02 16:50:00,574
14067,565399,2011-09-02 16:53:00,49
14068,565401,2011-09-02 17:38:00,904
14069,C565402,2011-09-02 17:51:00,1133
14070,C565403,2011-09-02 17:53:00,1740
14071,565404,2011-09-04 10:35:00,3382
14072,565405,2011-09-04 10:51:00,1597
14073,565406,2011-09-04 10:59:00,1656
14074,565407,2011-09-04 11:00:00,287
14075,565408,2011-09-04 11:12:00,2680
14076,565409,2011-09-04 11:15:00,3383
14077,565410,2011-09-04 11:17:00,2593
14078,565411,2011-09-04 11:22:00,2363
14079,565412,2011-09-04 11:36:00,182
14080,565413,2011-09-04 11:49:00,861
14081,565414,2011-09-04 11:54:00,976
14082,565415,2011-09-04 12:00:00,3384
14083,565416,2011-09-04 12:00:00,2711
14084,565417,2011-09-04 12:04:00,138
14085,565418,2011-09-04 12:07:00,97
14086,565419,2011-09-04 12:07:00,3385
14087,565420,2011-09-04 12:09:00,1028
14088,565421,2011-09-04 12:10:00,2926
14089,C565422,2011-09-04 12:15:00,1475
14090,565423,2011-09-04 12:23:00,2203
14091,565424,2011-09-04 12:24:00,1306
14092,C565425,2011-09-04 12:40:00,2554
14093,565426,2011-09-04 12:41:00,3386
14094,565427,2011-09-04 12:49:00,1475
14095,C565428,2011-09-04 12:53:00,766
14096,565429,2011-09-04 12:54:00,1530
14097,565430,2011-09-04 13:07:00,3387
14098,565431,2011-09-04 13:15:00,3388
14099,565432,2011-09-04 13:16:00,267
14100,565433,2011-09-04 13:20:00,3388
14101,565434,2011-09-04 13:35:00,766
14102,565435,2011-09-04 13:38:00,267
14103,565436,2011-09-04 13:45:00,347
14104,565437,2011-09-04 13:48:00,1531
14105,565438,2011-09-04 13:56:00,3125
14106,565439,2011-09-04 13:56:00,2202
14107,565440,2011-09-04 14:06:00,459
14108,565441,2011-09-04 14:08:00,567
14109,565442,2011-09-04 14:09:00,3141
14110,565443,2011-09-04 14:22:00,275
14111,565444,2011-09-04 14:36:00,518
14112,565445,2011-09-04 14:50:00,2293
14113,565446,2011-09-04 15:19:00,1730
14114,565447,2011-09-04 15:20:00,647
14115,565448,2011-09-04 15:21:00,1730
14116,565449,2011-09-04 15:21:00,1730
14117,565450,2011-09-04 15:22:00,489
14118,565451,2011-09-04 15:37:00,1340
14119,565452,2011-09-04 15:52:00,2602
14120,565453,2011-09-04 16:05:00,3389
14121,565454,2011-09-04 16:08:00,2563
14122,565456,2011-09-04 16:12:00,3390
14123,565457,2011-09-05 09:07:00,709
14124,565458,2011-09-05 09:16:00,1337
14125,565459,2011-09-05 09:20:00,636
14126,565460,2011-09-05 09:24:00,1143
14127,565461,2011-09-05 09:34:00,3391
14128,565462,2011-09-05 09:38:00,1003
14129,565463,2011-09-05 09:45:00,4
14130,565464,2011-09-05 09:45:00,4
14131,565465,2011-09-05 09:46:00,2167
14132,565466,2011-09-05 09:48:00,1182
14133,565466,2011-09-05 09:48:00,2976
14134,565467,2011-09-05 09:49:00,2093
14135,565468,2011-09-05 09:49:00,2093
14136,565469,2011-09-05 10:00:00,964
14137,565470,2011-09-05 10:06:00,1483
14138,565471,2011-09-05 10:12:00,1812
14139,565472,2011-09-05 10:15:00,586
14140,565473,2011-09-05 10:27:00,539
14141,565474,2011-09-05 10:34:00,182
14142,565475,2011-09-05 10:47:00,182
14143,565476,2011-09-05 10:48:00,182
14144,C565477,2011-09-05 10:58:00,1723
14145,565478,2011-09-05 11:18:00,514
14146,565479,2011-09-05 11:19:00,699
14147,565480,2011-09-05 11:27:00,2122
14148,565481,2011-09-05 11:31:00,222
14149,565488,2011-09-05 11:38:00,3392
14150,565491,2011-09-05 11:41:00,1372
14151,565492,2011-09-05 11:43:00,1372
14152,565513,2011-09-05 11:51:00,769
14153,565515,2011-09-05 11:51:00,420
14154,565519,2011-09-05 11:52:00,1429
14155,565541,2011-09-05 12:00:00,664
14156,565542,2011-09-05 12:06:00,3393
14157,565563,2011-09-05 12:18:00,2875
14158,565565,2011-09-05 12:20:00,1264
14159,565569,2011-09-05 12:21:00,2327
14160,565577,2011-09-05 12:24:00,2875
14161,565579,2011-09-05 12:35:00,990
14162,565580,2011-09-05 12:36:00,1695
14163,C565581,2011-09-05 12:37:00,709
14164,C565582,2011-09-05 12:38:00,182
14165,565583,2011-09-05 12:41:00,2908
14166,565584,2011-09-05 13:10:00,540
14167,565585,2011-09-05 13:22:00,2329
14168,565586,2011-09-05 13:22:00,2329
14169,565587,2011-09-05 13:38:00,1231
14170,565588,2011-09-05 13:50:00,1307
14171,565589,2011-09-05 13:52:00,403
14172,565590,2011-09-05 13:53:00,14
14173,565591,2011-09-05 13:54:00,14
14174,565592,2011-09-05 13:54:00,14
14175,565593,2011-09-05 14:07:00,1551
14176,565594,2011-09-05 14:11:00,2838
14177,565595,2011-09-05 14:13:00,2666
14178,565596,2011-09-05 14:27:00,2024
14179,C565597,2011-09-05 14:29:00,459
14180,565598,2011-09-05 14:30:00,1462
14181,565610,2011-09-05 14:56:00,40
14182,565611,2011-09-05 14:57:00,40
14183,565612,2011-09-05 15:17:00,1558
14184,565613,2011-09-05 15:19:00,1620
14185,565614,2011-09-05 15:20:00,3394
14186,C565615,2011-09-05 15:20:00,552
14187,565616,2011-09-05 15:26:00,2835
14188,565618,2011-09-05 15:40:00,1679
14189,565631,2011-09-05 15:49:00,224
14190,565643,2011-09-05 15:56:00,77
14191,565644,2011-09-05 15:56:00,2401
14192,565648,2011-09-05 16:22:00,1652
14193,565649,2011-09-05 16:27:00,1872
14194,565664,2011-09-05 17:36:00,723
14195,565665,2011-09-05 17:44:00,574
14196,C565666,2011-09-05 17:46:00,574
14197,565667,2011-09-06 08:34:00,777
14198,565668,2011-09-06 09:15:00,6
14199,565669,2011-09-06 09:18:00,1403
14200,565670,2011-09-06 09:23:00,939
14201,C565671,2011-09-06 09:30:00,462
14202,565672,2011-09-06 09:34:00,608
14203,565673,2011-09-06 09:45:00,597
14204,565674,2011-09-06 09:49:00,578
14205,565675,2011-09-06 09:51:00,26
14206,565676,2011-09-06 09:53:00,26
14207,565677,2011-09-06 10:04:00,2156
14208,565678,2011-09-06 10:04:00,2156
14209,565679,2011-09-06 10:12:00,1459
14210,565680,2011-09-06 10:27:00,877
14211,565682,2011-09-06 10:42:00,462
14212,C565681,2011-09-06 10:42:00,2156
14213,C565683,2011-09-06 10:42:00,2156
14214,565684,2011-09-06 10:46:00,253
14215,565685,2011-09-06 10:53:00,1932
14216,565723,2011-09-06 11:29:00,2034
14217,565724,2011-09-06 11:53:00,270
14218,565725,2011-09-06 11:55:00,3395
14219,565726,2011-09-06 11:58:00,3396
14220,565727,2011-09-06 11:58:00,1260
14221,565728,2011-09-06 12:00:00,1974
14222,565729,2011-09-06 12:01:00,1974
14223,565730,2011-09-06 12:02:00,1097
14224,565731,2011-09-06 12:02:00,1974
14225,565732,2011-09-06 12:10:00,377
14226,565733,2011-09-06 12:11:00,1092
14227,565734,2011-09-06 12:15:00,382
14228,565735,2011-09-06 12:25:00,432
14229,565736,2011-09-06 12:27:00,1083
14230,565737,2011-09-06 12:27:00,3397
14231,565738,2011-09-06 12:30:00,371
14232,565740,2011-09-06 12:31:00,1074
14233,565741,2011-09-06 12:32:00,1074
14234,565747,2011-09-06 12:38:00,1322
14235,565748,2011-09-06 12:38:00,182
14236,565749,2011-09-06 12:44:00,182
14237,565750,2011-09-06 12:48:00,3398
14238,565751,2011-09-06 12:56:00,297
14239,C565752,2011-09-06 12:58:00,70
14240,565753,2011-09-06 13:11:00,1334
14241,565754,2011-09-06 13:11:00,2804
14242,565756,2011-09-06 13:20:00,593
14243,565757,2011-09-06 13:29:00,592
14244,565758,2011-09-06 13:29:00,79
14245,565759,2011-09-06 13:46:00,314
14246,565760,2011-09-06 13:47:00,314
14247,C565761,2011-09-06 13:59:00,3366
14248,C565762,2011-09-06 14:05:00,1100
14249,565763,2011-09-06 14:09:00,440
14250,565765,2011-09-06 14:19:00,3399
14251,565766,2011-09-06 14:23:00,70
14252,565768,2011-09-06 14:29:00,1100
14253,565769,2011-09-06 14:32:00,2354
14254,565776,2011-09-06 14:38:00,9
14255,565777,2011-09-06 14:53:00,2203
14256,565778,2011-09-06 15:04:00,89
14257,565779,2011-09-06 15:14:00,2730
14258,565780,2011-09-06 15:30:00,3400
14259,565781,2011-09-06 15:34:00,1297
14260,565782,2011-09-06 15:48:00,49
14261,565783,2011-09-06 15:53:00,2351
14262,565784,2011-09-06 16:02:00,3225
14263,565785,2011-09-06 16:57:00,3051
14264,565788,2011-09-07 08:18:00,3401
14265,C565789,2011-09-07 09:07:00,1033
14266,565790,2011-09-07 09:15:00,1319
14267,565791,2011-09-07 09:33:00,14
14268,565792,2011-09-07 09:37:00,2583
14269,565793,2011-09-07 09:40:00,14
14270,565794,2011-09-07 09:45:00,14
14271,565795,2011-09-07 09:57:00,3402
14272,565796,2011-09-07 10:07:00,1188
14273,C565799,2011-09-07 10:17:00,699
14274,565800,2011-09-07 10:23:00,68
14275,565801,2011-09-07 10:28:00,3403
14276,565802,2011-09-07 10:36:00,3404
14277,565803,2011-09-07 10:38:00,410
14278,C565804,2011-09-07 10:50:00,420
14279,565805,2011-09-07 10:51:00,90
14280,565806,2011-09-07 10:51:00,2413
14281,565807,2011-09-07 10:55:00,865
14282,565808,2011-09-07 10:56:00,1143
14283,565835,2011-09-07 11:32:00,3405
14284,565836,2011-09-07 11:41:00,17
14285,565838,2011-09-07 11:43:00,1883
14286,565839,2011-09-07 11:46:00,3220
14287,565842,2011-09-07 12:10:00,3385
14288,C565843,2011-09-07 12:15:00,94
14289,565844,2011-09-07 12:19:00,601
14290,565845,2011-09-07 12:21:00,845
14291,565846,2011-09-07 12:41:00,94
14292,C565848,2011-09-07 12:48:00,94
14293,565849,2011-09-07 12:50:00,843
14294,565850,2011-09-07 12:55:00,1569
14295,565851,2011-09-07 13:06:00,68
14296,565853,2011-09-07 13:19:00,415
14297,565854,2011-09-07 13:22:00,1123
14298,565855,2011-09-07 13:30:00,1513
14299,565856,2011-09-07 14:09:00,2751
14300,565857,2011-09-07 14:13:00,68
14301,565858,2011-09-07 14:30:00,233
14302,565859,2011-09-07 14:40:00,2661
14303,565860,2011-09-07 14:41:00,49
14304,565861,2011-09-07 14:47:00,983
14305,565862,2011-09-07 14:56:00,1439
14306,565863,2011-09-07 15:00:00,1581
14307,C565864,2011-09-07 15:00:00,106
14308,565865,2011-09-07 15:07:00,1194
14309,565870,2011-09-07 15:10:00,3306
14310,565877,2011-09-07 15:13:00,1074
14311,565901,2011-09-07 15:34:00,189
14312,565914,2011-09-07 15:43:00,1506
14313,565915,2011-09-07 15:52:00,106
14314,565916,2011-09-07 16:00:00,182
14315,565918,2011-09-07 16:27:00,2088
14316,565920,2011-09-08 08:56:00,510
14317,565921,2011-09-08 09:13:00,3406
14318,565922,2011-09-08 09:51:00,3259
14319,565923,2011-09-08 10:00:00,163
14320,565924,2011-09-08 10:01:00,1885
14321,565926,2011-09-08 10:02:00,129
14322,C565925,2011-09-08 10:02:00,114
14323,565929,2011-09-08 10:11:00,3407
14324,565930,2011-09-08 10:32:00,3403
14325,565931,2011-09-08 10:35:00,552
14326,565932,2011-09-08 10:35:00,2477
14327,565933,2011-09-08 10:43:00,1439
14328,565934,2011-09-08 10:45:00,3408
14329,565936,2011-09-08 10:49:00,3283
14330,565937,2011-09-08 10:52:00,77
14331,C565962,2011-09-08 11:25:00,1468
14332,565967,2011-09-08 11:27:00,910
14333,565971,2011-09-08 11:27:00,2182
14334,565975,2011-09-08 11:28:00,910
14335,565990,2011-09-08 11:44:00,2325
14336,565993,2011-09-08 11:46:00,228
14337,565994,2011-09-08 11:46:00,3409
14338,565995,2011-09-08 11:48:00,2637
14339,566001,2011-09-08 11:53:00,1138
14340,566005,2011-09-08 11:56:00,1874
14341,566006,2011-09-08 12:01:00,1586
14342,C566007,2011-09-08 12:03:00,2637
14343,566008,2011-09-08 12:04:00,1874
14344,566009,2011-09-08 12:04:00,2637
14345,566010,2011-09-08 12:05:00,1138
14346,C566011,2011-09-08 12:11:00,7
14347,C566012,2011-09-08 12:15:00,256
14348,566013,2011-09-08 12:16:00,3410
14349,566014,2011-09-08 12:16:00,7
14350,566015,2011-09-08 12:19:00,1874
14351,566016,2011-09-08 12:20:00,1360
14352,566017,2011-09-08 12:27:00,1331
14353,566018,2011-09-08 12:42:00,1452
14354,566019,2011-09-08 12:44:00,256
14355,566020,2011-09-08 12:47:00,3175
14356,566021,2011-09-08 12:47:00,3090
14357,566022,2011-09-08 12:47:00,3175
14358,566023,2011-09-08 12:48:00,1971
14359,566024,2011-09-08 12:51:00,1444
14360,566025,2011-09-08 12:55:00,987
14361,566026,2011-09-08 12:56:00,3162
14362,566027,2011-09-08 12:57:00,3162
14363,566028,2011-09-08 12:58:00,525
14364,566033,2011-09-08 13:07:00,2248
14365,566035,2011-09-08 13:17:00,447
14366,C566036,2011-09-08 13:21:00,1049
14367,566037,2011-09-08 13:26:00,2088
14368,566038,2011-09-08 13:26:00,3190
14369,566039,2011-09-08 13:38:00,2038
14370,566040,2011-09-08 13:38:00,693
14371,566041,2011-09-08 13:48:00,3158
14372,566042,2011-09-08 13:53:00,1049
14373,566043,2011-09-08 13:54:00,431
14374,566044,2011-09-08 13:55:00,431
14375,566045,2011-09-08 13:57:00,1829
14376,566046,2011-09-08 14:02:00,175
14377,566047,2011-09-08 14:19:00,2967
14378,566048,2011-09-08 14:21:00,483
14379,566049,2011-09-08 14:28:00,2653
14380,566050,2011-09-08 14:35:00,554
14381,566051,2011-09-08 14:42:00,3247
14382,566052,2011-09-08 14:53:00,473
14383,566053,2011-09-08 14:57:00,1468
14384,566054,2011-09-08 15:04:00,2588
14385,566055,2011-09-08 15:05:00,2800
14386,566056,2011-09-08 15:08:00,1468
14387,566057,2011-09-08 15:16:00,2996
14388,566058,2011-09-08 15:16:00,2799
14389,566059,2011-09-08 15:22:00,2203
14390,566061,2011-09-08 15:36:00,457
14391,566062,2011-09-08 15:39:00,2737
14392,566063,2011-09-08 15:41:00,537
14393,C566071,2011-09-08 17:56:00,2996
14394,566073,2011-09-08 19:58:00,1486
14395,566074,2011-09-09 08:48:00,2811
14396,566075,2011-09-09 09:03:00,3380
14397,566076,2011-09-09 09:13:00,2805
14398,566077,2011-09-09 09:38:00,3411
14399,C566078,2011-09-09 09:38:00,1452
14400,566079,2011-09-09 09:52:00,935
14401,566080,2011-09-09 10:05:00,2602
14402,566081,2011-09-09 10:09:00,441
14403,566082,2011-09-09 10:09:00,441
14404,566083,2011-09-09 10:10:00,197
14405,C566084,2011-09-09 10:11:00,550
14406,566085,2011-09-09 10:12:00,70
14407,566086,2011-09-09 10:16:00,492
14408,566087,2011-09-09 10:24:00,417
14409,C566088,2011-09-09 10:24:00,68
14410,566089,2011-09-09 10:31:00,657
14411,C566090,2011-09-09 10:32:00,1376
14412,566091,2011-09-09 10:37:00,453
14413,566092,2011-09-09 10:42:00,3412
14414,566094,2011-09-09 10:42:00,320
14415,566108,2011-09-09 10:47:00,1507
14416,566115,2011-09-09 10:51:00,2642
14417,566117,2011-09-09 10:54:00,320
14418,566123,2011-09-09 11:15:00,343
14419,566124,2011-09-09 11:15:00,1386
14420,C566161,2011-09-09 11:39:00,624
14421,566162,2011-09-09 11:46:00,2134
14422,566163,2011-09-09 11:48:00,1194
14423,C566165,2011-09-09 11:57:00,68
14424,C566166,2011-09-09 11:59:00,1461
14425,C566167,2011-09-09 12:00:00,653
14426,566169,2011-09-09 12:09:00,832
14427,566170,2011-09-09 12:11:00,3413
14428,566171,2011-09-09 12:22:00,280
14429,566172,2011-09-09 12:24:00,822
14430,566173,2011-09-09 12:24:00,2763
14431,C566174,2011-09-09 12:26:00,2345
14432,566175,2011-09-09 12:36:00,3176
14433,C566176,2011-09-09 12:37:00,1284
14434,C566177,2011-09-09 12:38:00,3359
14435,566178,2011-09-09 12:41:00,279
14436,C566180,2011-09-09 12:52:00,3380
14437,C566181,2011-09-09 12:53:00,540
14438,C566182,2011-09-09 12:55:00,229
14439,C566183,2011-09-09 12:59:00,2706
14440,566184,2011-09-09 13:01:00,3330
14441,566186,2011-09-09 13:02:00,3414
14442,C566185,2011-09-09 13:02:00,3346
14443,C566187,2011-09-09 13:03:00,3358
14444,566188,2011-09-09 13:14:00,995
14445,566189,2011-09-09 13:19:00,1035
14446,566190,2011-09-09 13:20:00,49
14447,566191,2011-09-09 13:26:00,119
14448,566192,2011-09-09 13:34:00,1838
14449,566193,2011-09-09 13:37:00,740
14450,566194,2011-09-09 13:42:00,2061
14451,566195,2011-09-09 13:44:00,60
14452,566196,2011-09-09 13:47:00,142
14453,C566197,2011-09-09 13:54:00,265
14454,566198,2011-09-09 13:58:00,265
14455,566199,2011-09-09 14:12:00,3415
14456,566200,2011-09-09 14:14:00,3416
14457,566201,2011-09-09 14:18:00,1074
14458,566202,2011-09-09 14:22:00,3417
14459,566203,2011-09-09 14:47:00,3418
14460,566204,2011-09-09 14:58:00,2320
14461,C566205,2011-09-09 14:58:00,3418
14462,566206,2011-09-09 15:00:00,3418
14463,566207,2011-09-09 15:02:00,2943
14464,566208,2011-09-09 15:03:00,3418
14465,C566209,2011-09-09 15:04:00,3418
14466,566213,2011-09-09 15:09:00,1207
14467,566214,2011-09-09 15:10:00,1207
14468,566215,2011-09-09 15:11:00,1207
14469,566217,2011-09-09 15:17:00,3358
14470,C566216,2011-09-09 15:17:00,3358
14471,566218,2011-09-09 15:25:00,3142
14472,566219,2011-09-09 15:51:00,1792
14473,566220,2011-09-09 15:53:00,2326
14474,C566222,2011-09-09 16:34:00,783
14475,C566223,2011-09-09 16:36:00,770
14476,566225,2011-09-11 10:35:00,756
14477,566226,2011-09-11 10:39:00,63
14478,566227,2011-09-11 10:42:00,984
14479,566228,2011-09-11 10:52:00,21
14480,566229,2011-09-11 10:53:00,21
14481,566230,2011-09-11 10:57:00,722
14482,566231,2011-09-11 10:58:00,2706
14483,566232,2011-09-11 10:58:00,722
14484,566233,2011-09-11 11:04:00,3049
14485,566234,2011-09-11 11:08:00,3419
14486,566235,2011-09-11 11:17:00,1787
14487,566236,2011-09-11 11:19:00,2043
14488,566237,2011-09-11 11:24:00,1229
14489,566238,2011-09-11 11:24:00,44
14490,566239,2011-09-11 11:26:00,1399
14491,566240,2011-09-11 11:29:00,3420
14492,566241,2011-09-11 11:30:00,1095
14493,566242,2011-09-11 11:56:00,317
14494,566243,2011-09-11 11:57:00,317
14495,566244,2011-09-11 11:58:00,317
14496,566245,2011-09-11 11:59:00,787
14497,566246,2011-09-11 12:00:00,110
14498,566247,2011-09-11 12:03:00,2848
14499,566248,2011-09-11 12:06:00,3421
14500,566249,2011-09-11 12:09:00,1150
14501,566250,2011-09-11 12:10:00,944
14502,566251,2011-09-11 12:13:00,218
14503,C566252,2011-09-11 12:14:00,1150
14504,566253,2011-09-11 12:15:00,1150
14505,566254,2011-09-11 12:16:00,1112
14506,566255,2011-09-11 12:23:00,726
14507,566256,2011-09-11 12:27:00,3300
14508,566257,2011-09-11 12:34:00,726
14509,566258,2011-09-11 12:45:00,800
14510,566259,2011-09-11 12:45:00,3422
14511,566260,2011-09-11 12:45:00,3423
